"Notes"	"Mother's Bridged Race"	"Mother's Bridged Race Code"	"ICD-10 130 Cause List (Infants)"	"ICD-10 130 Cause List (Infants) Code"	"Age of Mother"	"Age of Mother Code"	"Year of Death"	"Year of Death Code"	"State"	"State Code"	Deaths	Births	Death Rate
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2009"	"2009"	"Michigan"	"26"	16	3468	4.63 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2009"	"2009"	"Mississippi"	"28"	15	3430	4.37 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2009"	"2009"	"New Jersey"	"34"	11	2082	5.44 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2009"	"2009"	"New York"	"36"	22	4910	4.53
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2009"	"2009"	"North Carolina"	"37"	38	5141	7.41
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2009"	"2009"	"Ohio"	"39"	22	3972	5.47
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2009"	"2009"	"Pennsylvania"	"42"	15	3338	4.52 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2009"	"2009"	"South Carolina"	"45"	14	3466	4.04 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2009"	"2009"	"Tennessee"	"47"	13	3041	4.27 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2009"	"2009"	"Texas"	"48"	25	7218	3.52
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2009"	"2009"	"Virginia"	"51"	16	3711	4.32 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2010"	"2010"	"Alabama"	"01"	17	3085	5.51 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2010"	"2010"	"California"	"06"	22	4438	4.87
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2010"	"2010"	"Florida"	"12"	41	7432	5.52
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2010"	"2010"	"Georgia"	"13"	16	6878	2.38 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2010"	"2010"	"Illinois"	"17"	23	4591	5.09
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2010"	"2010"	"Indiana"	"18"	10	1677	6.05 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2010"	"2010"	"Louisiana"	"22"	16	4418	3.71 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2010"	"2010"	"Maryland"	"24"	10	3018	3.31 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2010"	"2010"	"Michigan"	"26"	25	3670	6.86
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2010"	"2010"	"Mississippi"	"28"	20	3202	6.25
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2010"	"2010"	"Missouri"	"29"	12	1910	6.40 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2010"	"2010"	"New Jersey"	"34"	11	2083	5.36 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2010"	"2010"	"New York"	"36"	20	4710	4.25
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2010"	"2010"	"North Carolina"	"37"	30	5014	5.99
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2010"	"2010"	"Ohio"	"39"	24	3803	6.40
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2010"	"2010"	"Pennsylvania"	"42"	22	3314	6.67
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2010"	"2010"	"South Carolina"	"45"	13	3331	3.90 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2010"	"2010"	"Tennessee"	"47"	12	2883	4.16 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2010"	"2010"	"Texas"	"48"	30	7162	4.13
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2010"	"2010"	"Virginia"	"51"	19	3492	5.47 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2011"	"2011"	"Alabama"	"01"	11	3215	3.42 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2011"	"2011"	"California"	"06"	15	4334	3.37 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2011"	"2011"	"Florida"	"12"	40	7533	5.32
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2011"	"2011"	"Georgia"	"13"	30	7081	4.27
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2011"	"2011"	"Illinois"	"17"	10	4311	2.33 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2011"	"2011"	"Louisiana"	"22"	21	4261	4.87
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2011"	"2011"	"Maryland"	"24"	27	2930	9.22
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2011"	"2011"	"Michigan"	"26"	25	3730	6.70
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2011"	"2011"	"Mississippi"	"28"	15	3284	4.58 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2011"	"2011"	"Missouri"	"29"	13	1929	6.76 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2011"	"2011"	"New York"	"36"	18	4606	3.92 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2011"	"2011"	"North Carolina"	"37"	27	4850	5.59
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2011"	"2011"	"Ohio"	"39"	30	3927	7.53
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2011"	"2011"	"Pennsylvania"	"42"	17	3300	5.15 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2011"	"2011"	"South Carolina"	"45"	15	3279	4.61 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2011"	"2011"	"Tennessee"	"47"	15	2913	5.15 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2011"	"2011"	"Texas"	"48"	25	6762	3.63
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2011"	"2011"	"Virginia"	"51"	25	3447	7.25
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2012"	"2012"	"Alabama"	"01"	17	3250	5.24 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2012"	"2012"	"California"	"06"	12	4153	2.97 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2012"	"2012"	"Florida"	"12"	24	7445	3.23
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2012"	"2012"	"Georgia"	"13"	31	7187	4.25
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2012"	"2012"	"Illinois"	"17"	30	4428	6.80
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2012"	"2012"	"Indiana"	"18"	11	1813	6.11 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2012"	"2012"	"Louisiana"	"22"	15	4330	3.36 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2012"	"2012"	"Maryland"	"24"	19	2943	6.47 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2012"	"2012"	"Michigan"	"26"	15	3839	3.91 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2012"	"2012"	"Mississippi"	"28"	15	3092	4.85 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2012"	"2012"	"New York"	"36"	17	4588	3.72 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2012"	"2012"	"North Carolina"	"37"	43	4866	8.84
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2012"	"2012"	"Ohio"	"39"	24	3992	6.11
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2012"	"2012"	"Pennsylvania"	"42"	22	3385	6.57
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2012"	"2012"	"South Carolina"	"45"	18	3273	5.53 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2012"	"2012"	"Tennessee"	"47"	14	3076	4.56 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2012"	"2012"	"Texas"	"48"	32	6950	4.55
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2012"	"2012"	"Virginia"	"51"	21	3547	5.95
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2013"	"2013"	"Alabama"	"01"	15	3236	4.64 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2013"	"2013"	"California"	"06"	19	3991	4.88 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2013"	"2013"	"Florida"	"12"	35	7213	4.85
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2013"	"2013"	"Georgia"	"13"	38	7005	5.45
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2013"	"2013"	"Illinois"	"17"	21	4422	4.75
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2013"	"2013"	"Indiana"	"18"	15	1781	8.52 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2013"	"2013"	"Louisiana"	"22"	23	4388	5.34
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2013"	"2013"	"Maryland"	"24"	16	2885	5.55 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2013"	"2013"	"Michigan"	"26"	19	4123	4.62 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2013"	"2013"	"Mississippi"	"28"	17	3221	5.28 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2013"	"2013"	"Missouri"	"29"	14	2094	6.70 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2013"	"2013"	"New Jersey"	"34"	12	1898	6.45 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2013"	"2013"	"New York"	"36"	16	4246	3.79 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2013"	"2013"	"North Carolina"	"37"	27	4863	5.55
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2013"	"2013"	"Ohio"	"39"	20	4248	4.79
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2013"	"2013"	"Pennsylvania"	"42"	16	3239	4.98 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2013"	"2013"	"South Carolina"	"45"	19	3163	6.01 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2013"	"2013"	"Tennessee"	"47"	17	3099	5.51 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2013"	"2013"	"Texas"	"48"	33	7110	4.66
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2013"	"2013"	"Virginia"	"51"	26	3332	7.84
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2014"	"2014"	"Alabama"	"01"	24	3217	7.51
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2014"	"2014"	"California"	"06"	16	3676	4.46 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2014"	"2014"	"Florida"	"12"	20	7206	2.78
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2014"	"2014"	"Georgia"	"13"	39	6993	5.60
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2014"	"2014"	"Illinois"	"17"	37	4406	8.42
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2014"	"2014"	"Indiana"	"18"	12	1839	6.56 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2014"	"2014"	"Louisiana"	"22"	17	4387	3.89 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2014"	"2014"	"Maryland"	"24"	17	2886	5.89 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"20-24 years"	"20-24"	"2014"	"2014"	"Michigan"	"26"	19	3970	4.79 (Unreliable)
